id,badges,lineup_status_id,match_id,match_type,multiple_picks_allowed,player_id,position_id,sort_by,team_id,type
ac067169-f260-40bd-9f1e-6dff3caf0490,[],,144169,Game,True,d86e89ce-0ae4-4bba-9c6e-d52e42e6d59b,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,0a2c9da4-7227-4055-bf48-bb4bf5c8f410,Player
81b678da-105a-45f1-8a4c-198e1c714195,[],,144169,Game,True,7b6df939-40ee-4273-ad72-c9f8b8211e91,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,Player
36894e69-9b00-46d1-b345-6e12ee51e474,[],,144169,Game,True,92ea1a11-e075-4dfc-868e-413eba1b6139,6631eab0-d844-460a-8d30-0650383377da,,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,Player
8a8e0bce-a5db-4d46-be54-c97fcece7b5b,[],,144169,Game,True,a610e90a-0f26-4fc7-a7c6-bd229c56f1e4,7b9d18f2-94f9-48e0-a366-5f78710b2f10,,0a2c9da4-7227-4055-bf48-bb4bf5c8f410,Player
c62a62e7-a0cf-4a29-8214-9466002db890,[],,144169,Game,True,c675fb61-abac-48fa-8e74-bdc49d76dc66,3f0e46e2-1c16-4a64-af2c-0c5704160822,,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,Player
5983c4ce-5d38-4ce2-a05a-0bc523d1c4ed,[],,144169,Game,True,d98d9e05-8186-4035-aa43-1961e31a5a1f,930aeb2b-fec8-4c71-8b47-564d48140033,,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,Player
4e02eb43-9f8c-40dd-996c-78737c585c6b,[],,144169,Game,True,e179c91a-5657-48d8-b410-f6ab43f04d04,7b9d18f2-94f9-48e0-a366-5f78710b2f10,,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,Player
3a0db59c-aa38-447b-8ba9-d0eb2173d4de,[],,144169,Game,True,fcbda757-25eb-4103-9cde-4994b23b2065,91459353-4623-4f9e-8a11-6635a241e81e,,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,Player
51c1b228-0871-4a7d-85d4-9359898b3672,[],,144169,Game,True,c5c4db36-a6ec-4598-a3eb-ad76b683e874,1b207bc3-b934-422d-918f-d02e6f43d649,,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,Player
27be695a-b29a-4ed2-8e9e-d975ef912290,[],,144169,Game,True,8af7e69f-e02b-4841-af72-406b5f3b6ec3,9142b99f-81bd-4e02-bd05-b4413c6f1b67,,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,Player
7e5d5412-0ba2-488b-b60a-270c806745e4,[],,144169,Game,True,eea9e455-2125-48c0-9396-e2b1e1f6417c,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,0a2c9da4-7227-4055-bf48-bb4bf5c8f410,Player
df978cbd-8738-4a45-bc51-56d84b02fcb4,[],,142918,Game,True,5edd53b7-9585-42b7-be8b-ebc32e8fa8bf,1b207bc3-b934-422d-918f-d02e6f43d649,,1fd765d9-7354-4926-bb4b-368d86d202b0,Player
7a453f99-5e17-4c7f-b8a6-6e14ce33e298,[],,142918,Game,True,251e245e-8fad-40ab-bd3b-d353d8d041a9,91459353-4623-4f9e-8a11-6635a241e81e,,1fd765d9-7354-4926-bb4b-368d86d202b0,Player
f236838d-ede1-4fbe-80e1-df91e94652b1,[],,142918,Game,True,e5db55ad-2a3d-4062-ba4c-62ef56b398d3,3f0e46e2-1c16-4a64-af2c-0c5704160822,,cab2f7bd-aa09-4e26-9cca-2bfcf5867a72,Player
fef9fd33-198c-4274-8c6b-1d7046847f2d,[],,142918,Game,True,90d445b3-44c9-4f1e-9830-80d62d199b05,6631eab0-d844-460a-8d30-0650383377da,,cab2f7bd-aa09-4e26-9cca-2bfcf5867a72,Player
20ed24d5-40b8-4765-91ab-f32ccdab3341,[],,142918,Game,True,4f0a30b8-197c-46fb-85af-c7b231355e6b,9142b99f-81bd-4e02-bd05-b4413c6f1b67,,1fd765d9-7354-4926-bb4b-368d86d202b0,Player
ca6f9559-499a-4c89-96d1-025d69703cc5,[],,142918,Game,True,68f6686a-ee14-4c81-a919-ed864ff7d049,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,1fd765d9-7354-4926-bb4b-368d86d202b0,Player
0483bcdc-dc8e-40a5-b736-f48f43377d85,[],,142918,Game,True,0eae1cc0-9f24-4abc-bfaf-83ff9cfdb7d2,6631eab0-d844-460a-8d30-0650383377da,,1fd765d9-7354-4926-bb4b-368d86d202b0,Player
295e7ebd-5e2c-47e7-8a76-dfb307678ba5,[],,142918,Game,True,a49f7383-db43-464f-8df3-d17eb721411e,7b9d18f2-94f9-48e0-a366-5f78710b2f10,,cab2f7bd-aa09-4e26-9cca-2bfcf5867a72,Player
